eventid,Number Of Hostages Killed,Number Of Hostages Killed (US),Hours of Kidnapping,Days of Kidnapping,Country That Kidnappers Diverted To,Country of Kidnapping Resolution,Ransom Demanded?,Ransom Amount,Ransom Amount (US),Ransom Paid,Ransom Paid (US),Kidnapping Outcome,Number Released/Escaped/Rescued
201502010006,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502010116,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502010128,1.0,0.0,,4.0,Unknown,Unknown,1.0,78837.7,0.0,0.0,0.0,Hostage(s) released by perpetrators,1.0
201502010130,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502010137,4.0,0.0,-99.0,,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,4.0
201502020011,6.0,0.0,,4.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,6.0
201502020039,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502020047,22.0,0.0,,7.0,Unknown,Unknown,1.0,7882.65,0.0,0.0,0.0,Hostage(s) released by perpetrators,22.0
201502030027,5.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502030086,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502030094,1.0,0.0,8.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201502030103,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502040015,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502040016,16.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502040023,4.0,0.0,,-99.0,Unknown,Unknown,1.0,-99.0,0.0,-99.0,0.0,Hostage(s) released by perpetrators,4.0
201502040089,7.0,0.0,,4.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,7.0
201502040105,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201502050032,2.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502050072,5.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502050073,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502060002,1.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502060011,6.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,5.0
201502060085,1.0,0.0,1.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502070014,2.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502070059,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201502080021,20.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Combination,8.0
201502080030,4.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Combination,-99.0
201502080045,20.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502090033,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502090040,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502090093,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502090096,9.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201502100011,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502100104,6.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201502100105,1.0,0.0,,7.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201502110017,1.0,0.0,2.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201502110034,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502110088,2.0,0.0,,-99.0,Unknown,Unknown,1.0,40000.0,0.0,-99.0,0.0,Unknown,-99.0
201502110092,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502110100,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502120005,8.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,8.0
201502120046,1.0,0.0,1.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502120052,11.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502120091,5.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502120107,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Hostage(s) escaped (not during rescue attempt),1.0
201502130010,4.0,0.0,,4.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502130020,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502130022,2.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201502130031,4.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Combination,3.0
201502130071,9.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201502140001,2.0,0.0,,14.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201502140022,3.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Combination,2.0
201502140036,21.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,21.0
201502140046,2.0,0.0,,-99.0,Unknown,Unknown,1.0,-99.0,0.0,-99.0,0.0,Unknown,-99.0
201502140068,40.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502140072,1.0,0.0,,7.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201502140073,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201502140118,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Successful Rescue,1.0
201502150036,12.0,0.0,,35.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,12.0
201502150054,1.0,0.0,,31.0,Unknown,Unknown,1.0,336836.55,0.0,-99.0,0.0,Hostage(s) released by perpetrators,1.0
201502160001,35.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502160007,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201502160026,1.0,0.0,,4.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502160090,89.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502170068,45.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502170078,1.0,0.0,1.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502170080,5.0,0.0,1.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,5.0
201502170099,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,-99.0
201502170103,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502180031,32.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,-99.0
201502180050,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502180058,90.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502180066,1.0,0.0,,162.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502190041,1.0,0.0,1.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502200004,4.0,0.0,,19.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,4.0
201502200029,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502210026,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502210096,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502220055,1.0,0.0,1.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502220095,127.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,51.0
201502230024,74.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502230090,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502230103,1.0,0.0,,15.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502240006,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201502240008,31.0,0.0,,260.0,Unknown,Unknown,0.0,,,,,Combination,28.0
201502240012,234.0,0.0,,363.0,Unknown,Unknown,1.0,-99.0,0.0,-99.0,0.0,Combination,231.0
201502240023,2.0,0.0,,163.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201502240051,2.0,0.0,2.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502260024,-99.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,-99.0
201502260028,1.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502260046,15.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201502260054,1.0,0.0,,-99.0,Unknown,Unknown,1.0,15668.47,0.0,-99.0,0.0,Unknown,-99.0
201502280007,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502280015,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201502280066,32.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201502280070,5.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,2.0
201503010157,4.0,0.0,,16.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,4.0
201503020098,4.0,0.0,,38.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,4.0
201503030005,2.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503030029,5.0,0.0,,39.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503030031,1.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503030083,13.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503040019,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503050013,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503050016,2.0,0.0,,129.0,Unknown,Unknown,1.0,221388.4,0.0,-99.0,0.0,Hostage(s) released by perpetrators,2.0
201503050063,2.0,0.0,,-99.0,Unknown,Unknown,1.0,25133.49,0.0,0.0,0.0,Unknown,-99.0
201503050067,26.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503050068,24.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503060001,9.0,0.0,,-99.0,Unknown,Unknown,-9.0,-99.0,0.0,-99.0,0.0,Combination,5.0
201503060014,2.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503060062,-99.0,0.0,1.0,,Unknown,Unknown,0.0,,,,,Successful Rescue,-99.0
201503070005,21.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,21.0
201503070054,7.0,0.0,,4.0,Unknown,Unknown,0.0,,,,,Combination,5.0
201503070057,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503080060,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503080072,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201503090028,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503090049,2.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503090064,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503090069,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201503090076,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201503100008,1.0,0.0,9.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201503100047,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503100048,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503100077,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503100081,24.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503100093,1.0,0.0,,74.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201503100095,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503110008,3.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Successful Rescue,3.0
201503110011,6.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,5.0
201503110030,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503120040,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503130017,1.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201503130020,11.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503130028,11.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Combination,10.0
201503150012,10.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,9.0
201503150027,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503150045,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Successful Rescue,1.0
201503150066,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,-99.0
201503160002,15.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,15.0
201503160021,5.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,4.0
201503160074,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503160085,3.0,0.0,,62.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,3.0
201503170035,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503170040,3.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,3.0
201503180017,10.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Successful Rescue,10.0
201503180056,35.0,0.0,5.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,35.0
201503180067,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503180068,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503180069,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503190022,1.0,0.0,,6.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503190047,15.0,0.0,,486.0,Unknown,Unknown,-9.0,,,,,Combination,13.0
201503190073,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503190074,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503190075,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503200028,5.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,5.0
201503200035,10.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503200071,1.0,0.0,,184.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201503210034,10.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503210038,3.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503210048,16.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,13.0
201503210054,101.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,-99.0
201503210065,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201503210068,3.0,0.0,,20.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503220019,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503220033,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503220041,100.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503230003,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503230010,4.0,0.0,,6.0,Unknown,Unknown,0.0,,,,,Successful Rescue,4.0
201503230013,5.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503230016,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503230017,2.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503230037,4.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503230043,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503230058,2.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503230072,2.0,0.0,,-99.0,Unknown,Unknown,1.0,-99.0,0.0,-99.0,0.0,Unknown,-99.0
201503230076,3.0,0.0,,19.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503240018,2.0,0.0,,11.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201503240021,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Successful Rescue,1.0
201503240036,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503240037,15.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Combination,2.0
201503240098,6.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,5.0
201503250047,20.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,20.0
201503250048,7.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503250050,2.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503250084,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201503250091,2.0,0.0,,113.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201503260073,2.0,0.0,,294.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201503270008,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,50.0
201503280021,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503280027,1.0,0.0,1.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503280043,23.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503290015,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,-99.0
201503290020,2.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201503290053,4.0,0.0,,30.0,Unknown,Unknown,1.0,224719.0,0.0,-99.0,0.0,Hostage(s) released by perpetrators,4.0
201503290055,1.0,0.0,,19.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201503300027,2.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503300039,8.0,0.0,2.0,,Unknown,Unknown,0.0,,,,,Hostage(s) escaped (not during rescue attempt),8.0
201503300074,1.0,0.0,,6.0,Unknown,Unknown,1.0,150000.0,0.0,0.0,0.0,Hostage(s) released by perpetrators,1.0
201503310008,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503310009,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503310010,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503310011,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503310012,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503310013,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503310015,1.0,0.0,6.0,,Unknown,Unknown,1.0,-99.0,0.0,0.0,0.0,Attempted Rescue,0.0
201503310016,50.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503310050,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201503310051,3.0,0.0,,19.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201503310053,3.0,0.0,,313.0,Unknown,Unknown,1.0,1330050.0,0.0,-99.0,0.0,Combination,2.0
201504010005,9.0,0.0,,13.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,9.0
201504010011,-99.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201504010029,9.0,0.0,,10.0,Unknown,Unknown,1.0,-99.0,0.0,-99.0,0.0,Hostage(s) released by perpetrators,9.0
201504010034,5.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,5.0
201504010081,5.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504010082,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201504010083,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504010111,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504020009,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201504020031,-99.0,0.0,13.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201504020079,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504030049,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504040021,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504040024,1.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201504040025,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504040060,18.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504050057,121.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504050059,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504060018,300.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,300.0
201504060021,1.0,0.0,,190.0,Unknown,Unknown,1.0,-99.0,0.0,-99.0,0.0,Hostage(s) released by perpetrators,1.0
201504060066,1.0,0.0,,34.0,Unknown,Unknown,1.0,22180.66,0.0,22180.66,0.0,Hostage(s) released by perpetrators,1.0
201504060077,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504070013,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201504070054,1.0,0.0,2.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201504070058,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,2.0
201504080037,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504080062,2.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201504090001,13.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504090006,300.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201504090035,2.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201504090036,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201504090059,20.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504090061,16.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504100009,7.0,0.0,,4.0,Unknown,Unknown,0.0,,,,,Combination,3.0
201504100054,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504110013,23.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Combination,3.0
201504120027,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504120087,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201504120091,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201504120092,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504130008,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504130051,6.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,6.0
201504130052,1.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201504130057,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504130060,5.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201504130076,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201504130078,8.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504130079,7.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201504130096,1.0,0.0,6.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201504140061,14.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201504150025,4.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201504150028,10.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
